"eventtype","ts","eventid","requestid","receivedat","metadata_json","validation_json","payload_json","ingestedat","year","month","day","type"
"flights.flight.created","2025-05-01T22:30:00Z","b016baa8-eb72-4abb-ba8a-16e3cc9f1fb2","fd3ea550-71e9-480a-a990-85884ac4e34d","2025-10-15T23:58:24.855213Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 14434104855, ""eventSizeBytes"": 307, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:25.886077Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=flights.flight.created/b016baa8-eb72-4abb-ba8a-16e3cc9f1fb2.json""}","{""flightId"": ""IB6845"", ""flightNumber"": ""IB6845"", ""origin"": ""EZE"", ""destination"": ""MAD"", ""aircraftModel"": ""A350"", ""departureAt"": ""2025-05-01T22:30:00Z"", ""arrivalAt"": ""2025-05-02T12:10:00Z"", ""status"": ""En hora"", ""price"": 1320, ""currency"": ""USD""}","2025-10-15T23:58:25.886140Z","2025","10","15","flights.flight.created"
"payments.payment.status_updated","2025-01-15T18:16:00Z","530197d9-11b9-4049-b4e2-cb5ff225d9cc","a280b695-4a79-49b4-922b-b5b0921094e7","2025-10-15T23:59:36.752439Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23607816752, ""eventSizeBytes"": 236, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:37.580833Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=payments.payment.status_updated/530197d9-11b9-4049-b4e2-cb5ff225d9cc.json""}","{""paymentId"": ""PAY-8008"", ""reservationId"": ""RSV-5008"", ""userId"": ""u-1320"", ""status"": ""PAID"", ""amount"": 780, ""currency"": ""USD"", ""updatedAt"": ""2025-01-15T18:16:00Z""}","2025-10-15T23:59:37.580892Z","2025","10","15","payments.payment.status_updated"
"search.cart.item.added","2025-01-15T15:03:18Z","be9cdce7-7598-494c-af7d-2482ec5bf686","aed0fc18-3da4-47a1-a867-b29104819ba5","2025-10-15T23:57:42.254665Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23619264254, ""eventSizeBytes"": 141, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:57:43.603441Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.cart.item.added/be9cdce7-7598-494c-af7d-2482ec5bf686.json""}","{""userId"": ""u-1420"", ""flightId"": ""IB6845"", ""addedAt"": ""2025-01-15T15:03:18Z""}","2025-10-15T23:57:43.603500Z","2025","10","15","search.cart.item.added"
"search_metric","2025-01-15T09:45:00Z","34cfd27a-4e2d-4a97-8ee4-7077c1454d40","8aad4d01-522c-4392-ba6d-3e930d8d2f9e","2025-10-15T23:57:12.176589Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23638332176, ""eventSizeBytes"": 224, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:57:13.816883Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Unexpected field for search_metric: timestamp"", ""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search_metric/34cfd27a-4e2d-4a97-8ee4-7077c1454d40.json""}","{""flightsFrom"": ""EZE"", ""flightsTo"": ""MIA"", ""dateFrom"": ""2025-02-18"", ""dateTo"": ""2025-02-28"", ""resultsCount"": 42, ""timestamp"": ""2025-01-15T09:45:00Z"", ""userId"": ""u-1001""}","2025-10-15T23:57:13.816948Z","2025","10","15","search_metric"
"search.search.performed","2025-01-15T15:18:47Z","83a31031-3d0a-49af-912c-eaaf9932871d","a9019f4d-05fa-4300-aba6-ccc85759ffa8","2025-10-15T23:53:35.700956Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23618088700, ""eventSizeBytes"": 288, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:53:39.963460Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.search.performed/83a31031-3d0a-49af-912c-eaaf9932871d.json""}","{""searchId"": ""SCH-20250115-012"", ""userId"": ""u-1421"", ""origin"": ""EZE"", ""destination"": ""FCO"", ""departDate"": ""2025-04-01"", ""returnDate"": ""2025-04-15"", ""paxCount"": 2, ""category"": ""luxury"", ""performedAt"": ""2025-01-15T15:18:47Z""}","2025-10-15T23:53:39.963525Z","2025","10","15","search.search.performed"
"reservations.reservation.updated","2025-01-15T16:05:00Z","0a7b8a5e-29ad-48cd-9bfb-612a7a603da5","3aa96bf0-a3ee-4166-9361-8a55bd6e2e9f","2025-10-15T23:59:57.661368Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23615697661, ""eventSizeBytes"": 210, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:59.209523Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.updated/0a7b8a5e-29ad-48cd-9bfb-612a7a603da5.json""}","{""reservationId"": ""RSV-5001"", ""newStatus"": ""CONFIRMED"", ""reservationDate"": ""2025-01-15T16:05:00Z"", ""flightDate"": ""2025-02-18T12:30:00Z""}","2025-10-15T23:59:59.209582Z","2025","10","15","reservations.reservation.updated"
"search.cart.item.added","2025-01-15T15:26:44Z","e5635b0d-a9db-49e8-9429-6a812412777f","647c1838-fdc0-4f1c-860c-07531d394488","2025-10-15T23:57:42.474957Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23617858474, ""eventSizeBytes"": 140, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:57:43.603394Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.cart.item.added/e5635b0d-a9db-49e8-9429-6a812412777f.json""}","{""userId"": ""u-1421"", ""flightId"": ""AZ681"", ""addedAt"": ""2025-01-15T15:26:44Z""}","2025-10-15T23:57:43.603453Z","2025","10","15","search.cart.item.added"
"search.cart.item.added","2025-01-15T17:38:51Z","652f300c-4ddc-436b-ba6e-cd76929c5644","fd2c9d87-d5b8-4d9d-985d-650bdf462843","2025-10-15T23:57:43.169978Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23609932169, ""eventSizeBytes"": 140, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:57:44.208308Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.cart.item.added/652f300c-4ddc-436b-ba6e-cd76929c5644.json""}","{""userId"": ""u-1515"", ""flightId"": ""UX042"", ""addedAt"": ""2025-01-15T17:38:51Z""}","2025-10-15T23:57:44.208365Z","2025","10","15","search.cart.item.added"
"search.search.performed","2025-01-15T11:45:07Z","cb70f3ce-a1a0-4fd7-98ff-b416b9aac442","90cc4f84-3a49-412a-893a-bc65f8633995","2025-10-15T23:53:33.811567Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23630906811, ""eventSizeBytes"": 288, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:53:38.329617Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.search.performed/cb70f3ce-a1a0-4fd7-98ff-b416b9aac442.json""}","{""searchId"": ""SCH-20250115-004"", ""userId"": ""u-1150"", ""origin"": ""ROS"", ""destination"": ""BRC"", ""departDate"": ""2025-07-10"", ""returnDate"": ""2025-07-20"", ""paxCount"": 4, ""category"": ""family"", ""performedAt"": ""2025-01-15T11:45:07Z""}","2025-10-15T23:53:38.329694Z","2025","10","15","search.search.performed"
"search_metric","2025-01-15T15:28:00Z","d1e120e2-2c9e-457a-931a-c66202b5e115","9fb018be-f008-4db2-a343-7d0780083af3","2025-10-15T23:57:14.463316Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23617754463, ""eventSizeBytes"": 224, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:57:15.542913Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Unexpected field for search_metric: timestamp"", ""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search_metric/d1e120e2-2c9e-457a-931a-c66202b5e115.json""}","{""flightsFrom"": ""EZE"", ""flightsTo"": ""FCO"", ""dateFrom"": ""2025-04-01"", ""dateTo"": ""2025-04-15"", ""resultsCount"": 48, ""timestamp"": ""2025-01-15T15:28:00Z"", ""userId"": ""u-1421""}","2025-10-15T23:57:15.542983Z","2025","10","15","search_metric"
"reservations.reservation.created","2025-01-15T11:06:18Z","0c948f63-6a8c-42a8-b6b0-161a92ae5f66","cb244ffa-934a-4ef9-af53-12bfdd2fa53b","2025-10-15T23:59:07.255089Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23633569255, ""eventSizeBytes"": 216, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:08.856079Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.created/0c948f63-6a8c-42a8-b6b0-161a92ae5f66.json""}","{""reservationId"": ""RSV-5002"", ""userId"": ""u-1044"", ""flightId"": ""LA621"", ""amount"": 420, ""currency"": ""USD"", ""reservedAt"": ""2025-01-15T11:06:18Z""}","2025-10-15T23:59:08.856141Z","2025","10","15","reservations.reservation.created"
"search.search.performed","2025-01-15T14:05:02Z","0a0b341b-dfa9-4c2a-a20d-7f32f78397ed","c72a7e9a-55c0-474f-9602-7782f2e61a6d","2025-10-15T23:53:35.033989Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23622513033, ""eventSizeBytes"": 279, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:53:39.205339Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.search.performed/0a0b341b-dfa9-4c2a-a20d-7f32f78397ed.json""}","{""searchId"": ""SCH-20250115-009"", ""userId"": ""u-1399"", ""origin"": ""AEP"", ""destination"": ""MVD"", ""departDate"": ""2025-01-25"", ""returnDate"": """", ""paxCount"": 1, ""category"": ""economy"", ""performedAt"": ""2025-01-15T14:05:02Z""}","2025-10-15T23:53:39.205415Z","2025","10","15","search.search.performed"
"search.search.performed","2025-01-15T16:41:58Z","82b21ad1-3c36-434d-a58c-76d60580bb59","f54a32ec-f9d7-40ba-9a9d-76299f7d1c01","2025-10-15T23:56:41.425553Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23613283425, ""eventSizeBytes"": 289, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:56:43.204114Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.search.performed/82b21ad1-3c36-434d-a58c-76d60580bb59.json""}","{""searchId"": ""SCH-20250115-016"", ""userId"": ""u-1495"", ""origin"": ""EZE"", ""destination"": ""USH"", ""departDate"": ""2025-06-03"", ""returnDate"": ""2025-06-09"", ""paxCount"": 2, ""category"": ""tourism"", ""performedAt"": ""2025-01-15T16:41:58Z""}","2025-10-15T23:56:43.204175Z","2025","10","15","search.search.performed"
"search.cart.item.added","2025-01-15T15:51:09Z","4fdec269-69be-49fb-adc1-8db08a687d74","b20a329a-7860-4df2-b0dc-49ec69d82f01","2025-10-15T23:57:42.708906Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23616393708, ""eventSizeBytes"": 140, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:57:43.605204Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.cart.item.added/4fdec269-69be-49fb-adc1-8db08a687d74.json""}","{""userId"": ""u-1455"", ""flightId"": ""UY120"", ""addedAt"": ""2025-01-15T15:51:09Z""}","2025-10-15T23:57:43.605260Z","2025","10","15","search.cart.item.added"
"catalogo","2025-10-15T22:38:48.796000Z","5b1676c5-81f0-4cd3-9b9a-3fa7432d2c25","1b4f52c3-a250-4b81-942f-18e29963df72","2025-10-15T22:38:48.881835Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 85, ""eventSizeBytes"": 355, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T22:38:49.776675Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [], ""originalS3Key"": ""year=2025/month=10/day=15/type=catalogo/5b1676c5-81f0-4cd3-9b9a-3fa7432d2c25.json""}","{""id"": 1, ""id_vuelo"": ""AR1302"", ""aerolinea"": ""Aerolineas Argentinas"", ""origen"": ""EZE"", ""destino"": ""MIA"", ""precio"": 750, ""moneda"": ""USD"", ""despegue"": ""2025-10-15T22:38:48.796000Z"", ""aterrizaje_local"": ""2025-10-25T23:10:00Z"", ""estado_vuelo"": ""En hora"", ""capacidadAvion"": 180, ""tipoAvion"": ""B737""}","2025-10-15T22:38:49.776738Z","2025","10","15","catalogo"
"search.cart.item.added","2025-01-15T11:23:45Z","e62623d6-fa05-4c5c-9f62-0438d4ad033d","e763a0a9-42e2-4b38-a90d-fb79fea7add7","2025-10-15T23:57:40.475262Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23632435475, ""eventSizeBytes"": 140, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:57:41.630987Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.cart.item.added/e62623d6-fa05-4c5c-9f62-0438d4ad033d.json""}","{""userId"": ""u-1112"", ""flightId"": ""FO501"", ""addedAt"": ""2025-01-15T11:23:45Z""}","2025-10-15T23:57:41.631043Z","2025","10","15","search.cart.item.added"
"payments.payment.status_updated","2025-01-15T16:45:00Z","1a27b146-7319-4d0d-a668-a7b94dbed179","acbf630b-5643-4b5a-bb78-3a17f60d4bcd","2025-10-15T23:59:35.034985Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23613275034, ""eventSizeBytes"": 238, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:35.992194Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=payments.payment.status_updated/1a27b146-7319-4d0d-a668-a7b94dbed179.json""}","{""paymentId"": ""PAY-8002"", ""reservationId"": ""RSV-5002"", ""userId"": ""u-1044"", ""status"": ""FAILED"", ""amount"": 420, ""currency"": ""USD"", ""updatedAt"": ""2025-01-15T16:45:00Z""}","2025-10-15T23:59:35.992252Z","2025","10","15","payments.payment.status_updated"
"users.user.created","2025-01-15T17:32:00Z","403a4c27-7f9d-484a-a05f-1d3522d598a8","98370b5c-ce3f-4fa1-ba86-3a38e8935ebf","2025-10-15T23:58:05.658763Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23610365658, ""eventSizeBytes"": 197, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:06.630316Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=users.user.created/403a4c27-7f9d-484a-a05f-1d3522d598a8.json""}","{""userId"": ""user-1515"", ""nationalityOrOrigin"": ""ES"", ""roles"": [""traveler"", ""loyalty"", ""newsletter""], ""createdAt"": ""2025-01-15T17:32:00Z""}","2025-10-15T23:58:06.630376Z","2025","10","15","users.user.created"
"reservations.reservation.created","2025-01-15T16:05:48Z","dbf03802-cdb9-46f9-acf5-93084a0dc427","0a3bcfca-323e-40f0-97d4-57ed12bca01a","2025-10-15T23:59:10.052094Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23615602052, ""eventSizeBytes"": 218, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:11.284137Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.created/dbf03802-cdb9-46f9-acf5-93084a0dc427.json""}","{""reservationId"": ""RSV-5014"", ""userId"": ""u-1488"", ""flightId"": ""LA622"", ""amount"": 435, ""currency"": ""USD"", ""reservedAt"": ""2025-01-15T16:05:48Z""}","2025-10-15T23:59:11.284195Z","2025","10","15","reservations.reservation.created"
"reservations.reservation.updated","2025-10-15T22:38:30.800000Z","2abcf7ce-4e6f-4984-bc53-4c978835f597","bd9d9634-403a-4459-8e12-b04513038a65","2025-10-15T22:38:30.893482Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 93, ""eventSizeBytes"": 220, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T22:38:31.712193Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.updated/2abcf7ce-4e6f-4984-bc53-4c978835f597.json""}","{""reservationId"": ""RSV-451"", ""newStatus"": ""CANCELLED"", ""reservationDate"": ""2025-10-15T22:38:30.800000Z"", ""flightDate"": ""2025-10-25T12:30:00Z""}","2025-10-15T22:38:31.712250Z","2025","10","15","reservations.reservation.updated"
"reservations.reservation.created","2025-10-15T22:38:27.523000Z","3d3b2e41-81b2-4510-aa5a-57c01fa07d37","6407afd0-bd7a-46fc-a7c0-3d2a5cbfe9ee","2025-10-15T22:38:27.652105Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 129, ""eventSizeBytes"": 231, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T22:38:28.537182Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.created/3d3b2e41-81b2-4510-aa5a-57c01fa07d37.json""}","{""reservationId"": ""RSV-547"", ""userId"": ""user-123"", ""flightId"": ""AR1302"", ""amount"": 750, ""currency"": ""USD"", ""reservedAt"": ""2025-10-15T22:38:27.523000Z""}","2025-10-15T22:38:28.537240Z","2025","10","15","reservations.reservation.created"
"catalogo","2025-04-01T20:15:00Z","8f2cea76-7a72-492f-bacd-8333387b4aea","d02b1a4e-51bd-4338-8e17-dfe297f1bea1","2025-10-15T23:58:47.889216Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 17034227889, ""eventSizeBytes"": 332, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:49.130736Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=catalogo/8f2cea76-7a72-492f-bacd-8333387b4aea.json""}","{""id"": 9, ""id_vuelo"": ""AZ681"", ""aerolinea"": ""ITA Airways"", ""origen"": ""EZE"", ""destino"": ""FCO"", ""precio"": 1180, ""moneda"": ""USD"", ""despegue"": ""2025-04-01T20:15:00Z"", ""aterrizaje_local"": ""2025-04-02T14:00:00Z"", ""estado_vuelo"": ""En hora"", ""capacidadAvion"": 300, ""tipoAvion"": ""A330""}","2025-10-15T23:58:49.130799Z","2025","10","15","catalogo"
"flights.flight.updated","2025-10-25T13:15:00Z","dd2102a8-7468-4aca-88b6-ae38ba228b3c","73e879f3-46ac-4ce6-8af1-34ad7197ebac","2025-10-15T22:38:41.168023Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": -830178831, ""eventSizeBytes"": 193, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T22:38:42.162346Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 1h in the future""], ""originalS3Key"": ""year=2025/month=10/day=15/type=flights.flight.updated/dd2102a8-7468-4aca-88b6-ae38ba228b3c.json""}","{""flightId"": ""AR1302"", ""newStatus"": ""DEMORADO"", ""newDepartureAt"": ""2025-10-25T13:15:00Z"", ""newArrivalAt"": ""2025-10-25T21:05:00Z""}","2025-10-15T22:38:42.162404Z","2025","10","15","flights.flight.updated"
"flights.flight.created","2025-05-03T23:55:00Z","00a0977f-3ce3-4a54-8646-f4683638c357","0d2d81a2-99bd-4365-b131-04b6202ff9f4","2025-10-15T23:58:25.577728Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 14256205577, ""eventSizeBytes"": 304, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:26.806156Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=flights.flight.created/00a0977f-3ce3-4a54-8646-f4683638c357.json""}","{""flightId"": ""UX042"", ""flightNumber"": ""UX042"", ""origin"": ""EZE"", ""destination"": ""MAD"", ""aircraftModel"": ""787"", ""departureAt"": ""2025-05-03T23:55:00Z"", ""arrivalAt"": ""2025-05-04T14:30:00Z"", ""status"": ""En hora"", ""price"": 1099, ""currency"": ""USD""}","2025-10-15T23:58:26.806217Z","2025","10","15","flights.flight.created"
